id,name,sort_name,given_name,family_name,area,party,source,identifier__aph,email,website,facebook,twitter,wikipedia,wikipedia_name,start_date,end_date,term
10155,David Cox,"Cox, David",David,Cox,Kingston,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39
10155,David Cox,"Cox, David",David,Cox,Kingston,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-10-09,40
10157,Mary Crawford,"Crawford, Mary",Mary,Crawford,Forde,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10157,Mary Crawford,"Crawford, Mary",Mary,Crawford,Forde,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36
10157,Mary Crawford,"Crawford, Mary",Mary,Crawford,Forde,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10158,Simon Crean,"Crean, Simon",Simon,Crean,Hotham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Simon_Crean,Simon Crean,1990-03-24,1993-03-13,36
10158,Simon Crean,"Crean, Simon",Simon,Crean,Hotham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Simon_Crean,Simon Crean,1993-03-13,1996-03-02,37
10158,Simon Crean,"Crean, Simon",Simon,Crean,Hotham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Simon_Crean,Simon Crean,1996-03-02,1998-10-03,38
10158,Simon Crean,"Crean, Simon",Simon,Crean,Hotham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Simon_Crean,Simon Crean,1998-10-03,2001-11-10,39
10158,Simon Crean,"Crean, Simon",Simon,Crean,Hotham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Simon_Crean,Simon Crean,2001-11-10,2004-10-09,40
10158,Simon Crean,"Crean, Simon",Simon,Crean,Hotham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Simon_Crean,Simon Crean,2004-10-09,2007-11-24,41
10158,Simon Crean,"Crean, Simon",Simon,Crean,Hotham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Simon_Crean,Simon Crean,2007-11-24,2010-08-21,42
10158,Simon Crean,"Crean, Simon",Simon,Crean,Hotham,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Simon_Crean,Simon Crean,2010-08-21,2013-08-05,43
10160,Janice Crosio,"Crosio, Janice",Janice,Crosio,Prospect,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36
10160,Janice Crosio,"Crosio, Janice",Janice,Crosio,Prospect,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10160,Janice Crosio,"Crosio, Janice",Janice,Crosio,Prospect,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38
10160,Janice Crosio,"Crosio, Janice",Janice,Crosio,Prospect,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39
10160,Janice Crosio,"Crosio, Janice",Janice,Crosio,Prospect,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-08-31,40
10719,Manfred Cross,"Cross, Manfred",Manfred,Cross,Brisbane,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-02-19,35
10163,Barry Cunningham,"Cunningham, Barry",Barry,Cunningham,McMillan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10163,Barry Cunningham,"Cunningham, Barry",Barry,Cunningham,McMillan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10164,Yvette D'Ath,"D'Ath, Yvette",Yvette,D'Ath,Petrie,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Yvette_D%27Ath,Yvette D%27Ath,2007-11-24,2010-08-21,42
10164,Yvette D'Ath,"D'Ath, Yvette",Yvette,D'Ath,Petrie,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Yvette_D%27Ath,Yvette D%27Ath,2010-08-21,2013-09-07,43
10165,Michael Danby,"Danby, Michael",Michael,Danby,Melbourne Ports,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,WF6,Michael.Danby.MP@aph.gov.au,http://www.danbymp.com/,https://www.facebook.com/michael.danby.39,"",http://en.wikipedia.org/wiki/Michael_Danby,Michael Danby,1998-10-03,2001-11-10,39
10165,Michael Danby,"Danby, Michael",Michael,Danby,Melbourne Ports,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,WF6,Michael.Danby.MP@aph.gov.au,http://www.danbymp.com/,https://www.facebook.com/michael.danby.39,"",http://en.wikipedia.org/wiki/Michael_Danby,Michael Danby,2001-11-10,2004-10-09,40
10165,Michael Danby,"Danby, Michael",Michael,Danby,Melbourne Ports,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,WF6,Michael.Danby.MP@aph.gov.au,http://www.danbymp.com/,https://www.facebook.com/michael.danby.39,"",http://en.wikipedia.org/wiki/Michael_Danby,Michael Danby,2004-10-09,2007-11-24,41
10165,Michael Danby,"Danby, Michael",Michael,Danby,Melbourne Ports,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,WF6,Michael.Danby.MP@aph.gov.au,http://www.danbymp.com/,https://www.facebook.com/michael.danby.39,"",http://en.wikipedia.org/wiki/Michael_Danby,Michael Danby,2007-11-24,2010-08-21,42
10165,Michael Danby,"Danby, Michael",Michael,Danby,Melbourne Ports,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,WF6,Michael.Danby.MP@aph.gov.au,http://www.danbymp.com/,https://www.facebook.com/michael.danby.39,"",http://en.wikipedia.org/wiki/Michael_Danby,Michael Danby,2010-08-21,2013-09-07,43
10165,Michael Danby,"Danby, Michael",Michael,Danby,Melbourne Ports,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,WF6,Michael.Danby.MP@aph.gov.au,http://www.danbymp.com/,https://www.facebook.com/michael.danby.39,"",http://en.wikipedia.org/wiki/Michael_Danby,Michael Danby,2013-09-07,,44
10166,Steven Dargavel,"Dargavel, Steven",Steven,Dargavel,Fraser,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1997-02-01,1998-08-31,38
10167,Elaine Darling,"Darling, Elaine",Elaine,Darling,Lilley,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10167,Elaine Darling,"Darling, Elaine",Elaine,Darling,Lilley,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-02-08,36
10698,John Dawkins,"Dawkins, John",John,Dawkins,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10698,John Dawkins,"Dawkins, John",John,Dawkins,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36
10698,John Dawkins,"Dawkins, John",John,Dawkins,Fremantle,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1994-02-04,37
10169,Margaret Deahm,"Deahm, Margaret",Margaret,Deahm,Macquarie,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10171,Bob Debus,"Debus, Bob",Bob,Debus,Macquarie,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Bob_Debus,Bob Debus,2007-11-24,2010-08-21,42
10176,James Dobie,"Dobie, James",James,Dobie,Cook,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10176,James Dobie,"Dobie, James",James,Dobie,Cook,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36
10176,James Dobie,"Dobie, James",James,Dobie,Cook,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-01-29,37
10177,Peter Dodd,"Dodd, Peter",Peter,Dodd,Leichhardt,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10178,Nicholas Dondas,"Dondas, Nicholas",Nicholas,Dondas,Northern Territory,Country Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38
10179,Alexander Downer,"Downer, Alexander",Alexander,Downer,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Alexander_Downer,Alexander Downer,1987-07-11,1990-03-24,35
10179,Alexander Downer,"Downer, Alexander",Alexander,Downer,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Alexander_Downer,Alexander Downer,1990-03-24,1993-03-13,36
10179,Alexander Downer,"Downer, Alexander",Alexander,Downer,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Alexander_Downer,Alexander Downer,1993-03-13,1996-03-02,37
10179,Alexander Downer,"Downer, Alexander",Alexander,Downer,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Alexander_Downer,Alexander Downer,1996-03-02,1998-10-03,38
10179,Alexander Downer,"Downer, Alexander",Alexander,Downer,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Alexander_Downer,Alexander Downer,1998-10-03,2001-11-10,39
10179,Alexander Downer,"Downer, Alexander",Alexander,Downer,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Alexander_Downer,Alexander Downer,2001-11-10,2004-10-09,40
10179,Alexander Downer,"Downer, Alexander",Alexander,Downer,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Alexander_Downer,Alexander Downer,2004-10-09,2007-11-24,41
10179,Alexander Downer,"Downer, Alexander",Alexander,Downer,Mayo,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Alexander_Downer,Alexander Downer,2007-11-24,2008-07-14,42
10180,Trish Draper,"Draper, Trish",Trish,Draper,Makin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Trish_Draper,Trish Draper,1996-03-02,1998-10-03,38
10180,Trish Draper,"Draper, Trish",Trish,Draper,Makin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Trish_Draper,Trish Draper,1998-10-03,2001-11-10,39
10180,Trish Draper,"Draper, Trish",Trish,Draper,Makin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Trish_Draper,Trish Draper,2001-11-10,2004-10-09,40
10180,Trish Draper,"Draper, Trish",Trish,Draper,Makin,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Trish_Draper,Trish Draper,2004-10-09,2007-10-17,41
10181,Mark Dreyfus,"Dreyfus, Mark",Mark,Dreyfus,Isaacs,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWG,"",http://www.markdreyfus.com,http://en-gb.facebook.com/mark.dreyfus,"",http://en.wikipedia.org/wiki/Mark_Dreyfus,Mark Dreyfus,2007-11-24,2010-08-21,42
10181,Mark Dreyfus,"Dreyfus, Mark",Mark,Dreyfus,Isaacs,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWG,"",http://www.markdreyfus.com,http://en-gb.facebook.com/mark.dreyfus,"",http://en.wikipedia.org/wiki/Mark_Dreyfus,Mark Dreyfus,2010-08-21,2013-09-07,43
10181,Mark Dreyfus,"Dreyfus, Mark",Mark,Dreyfus,Isaacs,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,HWG,"",http://www.markdreyfus.com,http://en-gb.facebook.com/mark.dreyfus,"",http://en.wikipedia.org/wiki/Mark_Dreyfus,Mark Dreyfus,2013-09-07,,44
10183,Stephen Dubois,"Dubois, Stephen",Stephen,Dubois,St George,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10183,Stephen Dubois,"Dubois, Stephen",Stephen,Dubois,St George,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-02-08,36
10184,Michael Duffy,"Duffy, Michael",Michael,Duffy,Holt,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10184,Michael Duffy,"Duffy, Michael",Michael,Duffy,Holt,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36
10184,Michael Duffy,"Duffy, Michael",Michael,Duffy,Holt,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-01-29,37
10185,Peter Duncan,"Duncan, Peter",Peter,Duncan,Makin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10185,Peter Duncan,"Duncan, Peter",Peter,Duncan,Makin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36
10185,Peter Duncan,"Duncan, Peter",Peter,Duncan,Makin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10188,Peter Dutton,"Dutton, Peter",Peter,Dutton,Dickson,Liberal Party,http://data.openaustralia.org/members/representatives.xml,00AKI,Peter.Dutton.MP@aph.gov.au,HTTP://www.peterdutton.com.au,http://www.facebook.com/peterduttonmp,http://twitter.com/PeterDutton_MP,http://en.wikipedia.org/wiki/Peter_Dutton,Peter Dutton,2001-11-10,2004-10-09,40
10188,Peter Dutton,"Dutton, Peter",Peter,Dutton,Dickson,Liberal Party,http://data.openaustralia.org/members/representatives.xml,00AKI,Peter.Dutton.MP@aph.gov.au,HTTP://www.peterdutton.com.au,http://www.facebook.com/peterduttonmp,http://twitter.com/PeterDutton_MP,http://en.wikipedia.org/wiki/Peter_Dutton,Peter Dutton,2004-10-09,2007-11-24,41
10188,Peter Dutton,"Dutton, Peter",Peter,Dutton,Dickson,Liberal Party,http://data.openaustralia.org/members/representatives.xml,00AKI,Peter.Dutton.MP@aph.gov.au,HTTP://www.peterdutton.com.au,http://www.facebook.com/peterduttonmp,http://twitter.com/PeterDutton_MP,http://en.wikipedia.org/wiki/Peter_Dutton,Peter Dutton,2007-11-24,2010-08-21,42
10188,Peter Dutton,"Dutton, Peter",Peter,Dutton,Dickson,Liberal Party,http://data.openaustralia.org/members/representatives.xml,00AKI,Peter.Dutton.MP@aph.gov.au,HTTP://www.peterdutton.com.au,http://www.facebook.com/peterduttonmp,http://twitter.com/PeterDutton_MP,http://en.wikipedia.org/wiki/Peter_Dutton,Peter Dutton,2010-08-21,2013-09-07,43
10188,Peter Dutton,"Dutton, Peter",Peter,Dutton,Dickson,Liberal Party,http://data.openaustralia.org/members/representatives.xml,00AKI,Peter.Dutton.MP@aph.gov.au,HTTP://www.peterdutton.com.au,http://www.facebook.com/peterduttonmp,http://twitter.com/PeterDutton_MP,http://en.wikipedia.org/wiki/Peter_Dutton,Peter Dutton,2013-09-07,,44
10189,Mary Easson,"Easson, Mary",Mary,Easson,Lowe,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10190,Graham Edwards,"Edwards, Graham",Graham,Edwards,Cowan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Graham_Edwards_(politician),Graham Edwards (politician),1998-10-03,2001-11-10,39
10190,Graham Edwards,"Edwards, Graham",Graham,Edwards,Cowan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Graham_Edwards_(politician),Graham Edwards (politician),2001-11-10,2004-10-09,40
10190,Graham Edwards,"Edwards, Graham",Graham,Edwards,Cowan,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Graham_Edwards_(politician),Graham Edwards (politician),2004-10-09,2007-10-17,41
10191,Harold Edwards,"Edwards, Harold",Harold,Edwards,Berowra,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10191,Harold Edwards,"Edwards, Harold",Harold,Edwards,Berowra,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-02-08,36
10192,Ronald Edwards,"Edwards, Ronald",Ronald,Edwards,Stirling,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1987-07-11,1990-03-24,35
10192,Ronald Edwards,"Edwards, Ronald",Ronald,Edwards,Stirling,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36
10195,Justine Elliot,"Elliot, Justine",Justine,Elliot,Richmond,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZW,Justine.Elliot.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Justine_Elliot,Justine Elliot,2004-10-09,2007-11-24,41
10195,Justine Elliot,"Elliot, Justine",Justine,Elliot,Richmond,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZW,Justine.Elliot.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Justine_Elliot,Justine Elliot,2007-11-24,2010-08-21,42
10195,Justine Elliot,"Elliot, Justine",Justine,Elliot,Richmond,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZW,Justine.Elliot.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Justine_Elliot,Justine Elliot,2010-08-21,2013-09-07,43
10195,Justine Elliot,"Elliot, Justine",Justine,Elliot,Richmond,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZW,Justine.Elliot.MP@aph.gov.au,"","","",http://en.wikipedia.org/wiki/Justine_Elliot,Justine Elliot,2013-09-07,,44
10196,Robert Elliott,"Elliott, Robert",Robert,Elliott,Parramatta,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1990-03-24,1993-03-13,36
10196,Robert Elliott,"Elliott, Robert",Robert,Elliott,Parramatta,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10197,Annette Ellis,"Ellis, Annette",Annette,Ellis,Canberra,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Annette_Ellis,Annette Ellis,1998-10-03,2001-11-10,39
10197,Annette Ellis,"Ellis, Annette",Annette,Ellis,Canberra,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Annette_Ellis,Annette Ellis,2001-11-10,2004-10-09,40
10197,Annette Ellis,"Ellis, Annette",Annette,Ellis,Canberra,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Annette_Ellis,Annette Ellis,2004-10-09,2007-11-24,41
10197,Annette Ellis,"Ellis, Annette",Annette,Ellis,Canberra,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Annette_Ellis,Annette Ellis,2007-11-24,2010-08-21,42
10197,Annette Ellis,"Ellis, Annette",Annette,Ellis,Namadgi,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Annette_Ellis,Annette Ellis,1996-03-02,1998-10-03,38
10198,Kate Ellis,"Ellis, Kate",Kate,Ellis,Adelaide,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZU,Kate.Ellis.MP@aph.gov.au,http://www.kateellis.com.au/index.cfm,http://www.facebook.com/pages/Kate-Ellis-MP/248221178548054,http://twitter.com/KateEllisMP,http://en.wikipedia.org/wiki/Kate_Ellis,Kate Ellis,2004-10-09,2007-11-24,41
10198,Kate Ellis,"Ellis, Kate",Kate,Ellis,Adelaide,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZU,Kate.Ellis.MP@aph.gov.au,http://www.kateellis.com.au/index.cfm,http://www.facebook.com/pages/Kate-Ellis-MP/248221178548054,http://twitter.com/KateEllisMP,http://en.wikipedia.org/wiki/Kate_Ellis,Kate Ellis,2007-11-24,2010-08-21,42
10198,Kate Ellis,"Ellis, Kate",Kate,Ellis,Adelaide,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZU,Kate.Ellis.MP@aph.gov.au,http://www.kateellis.com.au/index.cfm,http://www.facebook.com/pages/Kate-Ellis-MP/248221178548054,http://twitter.com/KateEllisMP,http://en.wikipedia.org/wiki/Kate_Ellis,Kate Ellis,2010-08-21,2013-09-07,43
10198,Kate Ellis,"Ellis, Kate",Kate,Ellis,Adelaide,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,DZU,Kate.Ellis.MP@aph.gov.au,http://www.kateellis.com.au/index.cfm,http://www.facebook.com/pages/Kate-Ellis-MP/248221178548054,http://twitter.com/KateEllisMP,http://en.wikipedia.org/wiki/Kate_Ellis,Kate Ellis,2013-09-07,,44
10200,Kay Elson,"Elson, Kay",Kay,Elson,Forde,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Kay_Elson,Kay Elson,1996-03-02,1998-10-03,38
10200,Kay Elson,"Elson, Kay",Kay,Elson,Forde,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Kay_Elson,Kay Elson,1998-10-03,2001-11-10,39
10200,Kay Elson,"Elson, Kay",Kay,Elson,Forde,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Kay_Elson,Kay Elson,2001-11-10,2004-10-09,40
10200,Kay Elson,"Elson, Kay",Kay,Elson,Forde,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Kay_Elson,Kay Elson,2004-10-09,2007-10-17,41
10202,Craig Emerson,"Emerson, Craig",Craig,Emerson,Rankin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Craig_Emerson,Craig Emerson,1998-10-03,2001-11-10,39
10202,Craig Emerson,"Emerson, Craig",Craig,Emerson,Rankin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Craig_Emerson,Craig Emerson,2001-11-10,2004-10-09,40
10202,Craig Emerson,"Emerson, Craig",Craig,Emerson,Rankin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Craig_Emerson,Craig Emerson,2004-10-09,2007-11-24,41
10202,Craig Emerson,"Emerson, Craig",Craig,Emerson,Rankin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Craig_Emerson,Craig Emerson,2007-11-24,2010-08-21,42
10202,Craig Emerson,"Emerson, Craig",Craig,Emerson,Rankin,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Craig_Emerson,Craig Emerson,2010-08-21,2013-08-05,43
10203,Warren Entsch,"Entsch, Warren",Warren,Entsch,Leichhardt,Liberal Party,http://data.openaustralia.org/members/representatives.xml,7K6,"","","","",http://en.wikipedia.org/wiki/Warren_Entsch,Warren Entsch,1996-03-02,1998-10-03,38
10203,Warren Entsch,"Entsch, Warren",Warren,Entsch,Leichhardt,Liberal Party,http://data.openaustralia.org/members/representatives.xml,7K6,"","","","",http://en.wikipedia.org/wiki/Warren_Entsch,Warren Entsch,1998-10-03,2001-11-10,39
10203,Warren Entsch,"Entsch, Warren",Warren,Entsch,Leichhardt,Liberal Party,http://data.openaustralia.org/members/representatives.xml,7K6,"","","","",http://en.wikipedia.org/wiki/Warren_Entsch,Warren Entsch,2001-11-10,2004-10-09,40
10203,Warren Entsch,"Entsch, Warren",Warren,Entsch,Leichhardt,Liberal Party,http://data.openaustralia.org/members/representatives.xml,7K6,"","","","",http://en.wikipedia.org/wiki/Warren_Entsch,Warren Entsch,2004-10-09,2007-10-17,41
10203,Warren Entsch,"Entsch, Warren",Warren,Entsch,Leichhardt,Liberal Party,http://data.openaustralia.org/members/representatives.xml,7K6,"","","","",http://en.wikipedia.org/wiki/Warren_Entsch,Warren Entsch,2010-08-21,2013-09-07,43
10203,Warren Entsch,"Entsch, Warren",Warren,Entsch,Leichhardt,Liberal Party,http://data.openaustralia.org/members/representatives.xml,7K6,"","","","",http://en.wikipedia.org/wiki/Warren_Entsch,Warren Entsch,2013-09-07,,44
10205,Gareth Evans,"Evans, Gareth",Gareth,Evans,Holt,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38
10205,Gareth Evans,"Evans, Gareth",Gareth,Evans,Holt,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,1999-09-30,39
10207,Martyn Evans,"Evans, Martyn",Martyn,Evans,Bonython,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1994-03-19,1996-03-02,37
10207,Martyn Evans,"Evans, Martyn",Martyn,Evans,Bonython,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38
10207,Martyn Evans,"Evans, Martyn",Martyn,Evans,Bonython,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-11-10,39
10207,Martyn Evans,"Evans, Martyn",Martyn,Evans,Bonython,Australian Labor Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,2001-11-10,2004-10-09,40
10208,Richard Evans,"Evans, Richard",Richard,Evans,Cowan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1993-03-13,1996-03-02,37
10208,Richard Evans,"Evans, Richard",Richard,Evans,Cowan,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38
10210,John Fahey,"Fahey, John",John,Fahey,Macarthur,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1996-03-02,1998-10-03,38
10210,John Fahey,"Fahey, John",John,Fahey,Macarthur,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,,,1998-10-03,2001-10-08,39
10212,Pat Farmer,"Farmer, Pat",Pat,Farmer,Macarthur,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Pat_Farmer,Pat Farmer,2001-11-10,2004-10-09,40
10212,Pat Farmer,"Farmer, Pat",Pat,Farmer,Macarthur,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Pat_Farmer,Pat Farmer,2004-10-09,2007-11-24,41
10212,Pat Farmer,"Farmer, Pat",Pat,Farmer,Macarthur,Liberal Party,http://data.openaustralia.org/members/representatives.xml,,,,,,http://en.wikipedia.org/wiki/Pat_Farmer,Pat Farmer,2007-11-24,2010-08-21,42
